class,graph_id,node_id
1,90,1297
1,90,1298
1,90,1299
1,90,1300
1,90,1301
1,90,1302
1,90,1303
1,90,1304
1,91,1305
1,91,1306
1,91,1307
1,91,1308
1,91,1309
1,91,1310
1,91,1311
1,91,1312
1,91,1313
1,91,1314
1,91,1315
1,91,1316
1,91,1317
1,92,1318
1,92,1319
1,92,1320
1,92,1321
1,92,1322
1,92,1323
1,92,1324
1,92,1325
1,92,1326
1,92,1327
1,92,1328
1,92,1329
1,92,1330
1,92,1331
1,92,1332
1,92,1333
1,92,1334
1,92,1335
1,92,1336
1,92,1337
1,92,1338
1,92,1339
1,92,1340
1,92,1341
1,92,1342
1,93,1343
1,93,1344
1,93,1345
1,93,1346
1,93,1347
1,93,1348
1,93,1349
1,93,1350
1,94,1351
1,94,1352
1,94,1353
1,94,1354
1,94,1355
1,94,1356
1,94,1357
1,95,1358
1,95,1359
1,95,1360
1,95,1361
1,95,1362
1,95,1363
1,95,1364
1,95,1365
1,95,1366
1,95,1367
1,95,1368
1,95,1369
1,95,1370
1,95,1371
1,95,1372
1,95,1373
1,95,1374
1,95,1375
1,95,1376
1,95,1377
1,95,1378
1,95,1379
1,95,1380
1,95,1381
1,95,1382
1,95,1383
1,95,1384
1,95,1385
1,95,1386
1,95,1387
1,95,1388
1,95,1389
1,95,1390
1,95,1391
1,95,1392
1,95,1393
1,95,1394
1,95,1395
1,96,1396
1,96,1397
1,96,1398
1,96,1399
1,96,1400
1,96,1401
1,96,1402
1,97,1403
1,97,1404
1,97,1405
1,97,1406
1,97,1407
1,97,1408
1,97,1409
1,97,1410
1,97,1411
1,97,1412
1,98,1413
1,98,1414
1,98,1415
1,98,1416
1,98,1417
1,98,1418
1,98,1419
1,98,1420
1,98,1421
1,98,1422
1,98,1423
1,98,1424
1,98,1425
1,98,1426
1,98,1427
1,99,1428
1,99,1429
1,99,1430
1,99,1431
1,99,1432
1,99,1433
1,99,1434
1,99,1435
1,99,1436
1,99,1437
1,99,1438
1,99,1439
1,99,1440
1,99,1441
1,99,1442
1,100,1443
1,100,1444
1,100,1445
1,100,1446
1,100,1447
1,100,1448
1,100,1449
1,100,1450
1,100,1451
1,100,1452
1,101,1453
1,101,1454
1,101,1455
1,101,1456
1,101,1457
1,101,1458
1,101,1459
1,101,1460
1,102,1461
1,102,1462
1,102,1463
1,102,1464
1,102,1465
1,102,1466
1,102,1467
1,102,1468
1,102,1469
1,102,1470
1,102,1471
1,102,1472
1,102,1473
1,103,1474
1,103,1475
1,103,1476
1,103,1477
1,103,1478
1,103,1479
1,103,1480
1,103,1481
1,103,1482
1,103,1483
1,103,1484
1,104,1485
1,104,1486
1,104,1487
1,104,1488
1,104,1489
1,104,1490
1,104,1491
1,105,1492
1,105,1493
1,105,1494
1,105,1495
1,105,1496
1,105,1497
1,105,1498
1,106,1499
1,106,1500
1,106,1501
1,106,1502
1,106,1503
1,106,1504
1,106,1505
1,106,1506
1,107,1507
1,107,1508
1,107,1509
1,107,1510
1,107,1511
1,107,1512
1,107,1513
1,107,1514
1,107,1515
1,108,1516
1,108,1517
1,108,1518
1,108,1519
1,108,1520
1,108,1521
1,108,1522
1,108,1523
1,108,1524
1,108,1525
1,108,1526
1,108,1527
1,109,1528
1,109,1529
1,109,1530
1,109,1531
1,109,1532
1,109,1533
1,109,1534
1,109,1535
1,109,1536
1,109,1537
1,109,1538
1,109,1539
1,109,1540
1,110,1541
1,110,1542
1,110,1543
1,110,1544
1,110,1545
1,110,1546
1,110,1547
1,110,1548
1,110,1549
1,110,1550
1,110,1551
1,110,1552
1,110,1553
1,110,1554
1,110,1555
1,110,1556
1,110,1557
1,111,1558
1,111,1559
1,111,1560
1,111,1561
1,111,1562
1,111,1563
1,111,1564
1,111,1565
1,111,1566
1,111,1567
1,111,1568
1,111,1569
1,111,1570
1,111,1571
1,112,1572
1,112,1573
1,112,1574
1,112,1575
1,112,1576
1,112,1577
1,112,1578
1,112,1579
1,112,1580
1,112,1581
1,112,1582
1,112,1583
1,112,1584
1,112,1585
1,112,1586
1,112,1587
1,112,1588
1,112,1589
1,112,1590
1,112,1591
1,112,1592
1,112,1593
1,112,1594
1,112,1595
1,112,1596
1,112,1597
1,112,1598
1,112,1599
1,112,1600
1,113,1601
1,113,1602
1,113,1603
1,113,1604
1,113,1605
1,113,1606
1,113,1607
1,113,1608
1,113,1609
1,113,1610
1,113,1611
1,113,1612
1,113,1613
1,113,1614
1,113,1615
1,113,1616
1,113,1617
1,113,1618
1,113,1619
1,113,1620
1,113,1621
1,113,1622
1,113,1623
1,113,1624
1,113,1625
1,113,1626
1,113,1627
1,113,1628
1,113,1629
1,113,1630
1,113,1631
1,113,1632
1,113,1633
1,113,1634
1,114,1635
1,114,1636
1,114,1637
1,114,1638
1,114,1639
1,114,1640
1,114,1641
1,115,1642
1,115,1643
1,115,1644
1,115,1645
1,115,1646
1,115,1647
1,115,1648
1,115,1649
1,116,1650
1,116,1651
1,116,1652
1,116,1653
1,116,1654
1,116,1655
1,116,1656
1,116,1657
1,116,1658
1,116,1659
1,116,1660
1,116,1661
1,116,1662
1,116,1663
1,116,1664
1,117,1665
1,117,1666
1,117,1667
1,117,1668
1,117,1669
1,117,1670
1,117,1671
1,117,1672
1,118,1673
1,118,1674
1,118,1675
1,118,1676
1,118,1677
1,118,1678
1,118,1679
1,118,1680
1,118,1681
1,118,1682
1,118,1683
1,118,1684
1,118,1685
1,118,1686
1,118,1687
1,118,1688
1,118,1689
1,118,1690
1,118,1691
1,118,1692
1,118,1693
1,118,1694
1,118,1695
1,118,1696
1,118,1697
1,118,1698
1,118,1699
1,118,1700
1,119,1701
1,119,1702
1,119,1703
1,119,1704
1,119,1705
1,119,1706
1,119,1707
1,119,1708
1,120,1709
1,120,1710
1,120,1711
1,120,1712
1,120,1713
1,120,1714
1,120,1715
1,120,1716
1,120,1717
1,120,1718
1,120,1719
1,120,1720
1,120,1721
1,120,1722
1,120,1723
1,120,1724
1,120,1725
1,120,1726
1,120,1727
1,120,1728
1,120,1729
1,120,1730
1,120,1731
1,120,1732
1,120,1733
1,120,1734
1,120,1735
1,121,1736
1,121,1737
1,121,1738
1,121,1739
1,121,1740
1,121,1741
1,121,1742
1,121,1743
1,121,1744
1,121,1745
1,122,1746
1,122,1747
1,122,1748
1,122,1749
1,122,1750
1,122,1751
1,122,1752
1,123,1753
1,123,1754
1,123,1755
1,123,1756
1,123,1757
1,123,1758
1,123,1759
1,123,1760
1,123,1761
1,124,1762
1,124,1763
1,124,1764
1,124,1765
1,124,1766
1,124,1767
1,124,1768
1,124,1769
1,124,1770
1,124,1771
1,125,1772
1,125,1773
1,125,1774
1,125,1775
1,125,1776
1,125,1777
1,125,1778
1,125,1779
1,126,1780
1,126,1781
1,126,1782
1,126,1783
1,126,1784
1,126,1785
1,126,1786
1,126,1787
1,126,1788
1,126,1789
1,126,1790
1,126,1791
1,127,1792
1,127,1793
1,127,1794
1,127,1795
1,127,1796
1,127,1797
1,127,1798
1,127,1799
1,127,1800
1,127,1801
1,128,1802
1,128,1803
1,128,1804
1,128,1805
1,128,1806
1,128,1807
1,128,1808
1,128,1809
1,128,1810
1,128,1811
1,129,1812
1,129,1813
1,129,1814
1,129,1815
1,129,1816
1,129,1817
1,129,1818
1,129,1819
1,129,1820
1,129,1821
1,129,1822
1,129,1823
1,129,1824
1,129,1825
1,129,1826
1,129,1827
1,129,1828
1,129,1829
1,130,1830
1,130,1831
1,130,1832
1,130,1833
1,130,1834
1,130,1835
1,130,1836
1,130,1837
1,130,1838
1,130,1839
1,130,1840
1,131,1841
1,131,1842
1,131,1843
1,131,1844
1,131,1845
1,131,1846
1,131,1847
1,131,1848
1,131,1849
1,132,1850
1,132,1851
1,132,1852
1,132,1853
1,132,1854
1,132,1855
1,132,1856
1,132,1857
1,132,1858
1,132,1859
1,132,1860
1,132,1861
1,132,1862
1,132,1863
1,132,1864
1,132,1865
1,132,1866
1,132,1867
1,133,1868
1,133,1869
1,133,1870
1,133,1871
1,133,1872
1,133,1873
1,133,1874
1,133,1875
1,133,1876
1,134,1877
1,134,1878
1,134,1879
1,134,1880
1,134,1881
1,134,1882
1,134,1883
1,134,1884
1,135,1885
1,135,1886
1,135,1887
1,135,1888
1,135,1889
1,135,1890
1,135,1891
1,136,1892
1,136,1893
1,136,1894
1,136,1895
1,136,1896
1,136,1897
1,136,1898
1,136,1899
1,136,1900
1,136,1901
1,137,1902
1,137,1903
1,137,1904
1,137,1905
1,137,1906
1,137,1907
1,137,1908
1,137,1909
1,137,1910
1,137,1911
1,137,1912
1,137,1913
1,137,1914
1,138,1915
1,138,1916
1,138,1917
1,138,1918
1,138,1919
1,138,1920
1,138,1921
1,138,1922
1,138,1923
1,138,1924
1,138,1925
1,138,1926
1,138,1927
1,138,1928
1,138,1929
1,138,1930
1,138,1931
1,138,1932
1,138,1933
1,138,1934
1,138,1935
1,138,1936
1,138,1937
1,139,1938
1,139,1939
1,139,1940
1,139,1941
1,139,1942
1,139,1943
1,139,1944
1,139,1945
1,139,1946
1,139,1947
1,139,1948
1,139,1949
1,139,1950
1,139,1951
1,139,1952
1,139,1953
1,139,1954
1,139,1955
1,139,1956
1,139,1957
1,139,1958
1,139,1959
1,140,1960
1,140,1961
1,140,1962
1,140,1963
1,140,1964
1,140,1965
1,140,1966
1,140,1967
1,140,1968
1,140,1969
1,140,1970
1,141,1971
1,141,1972
1,141,1973
1,141,1974
1,141,1975
1,141,1976
1,141,1977
1,141,1978
1,141,1979
1,142,1980
1,142,1981
1,142,1982
1,142,1983
1,142,1984
1,142,1985
1,142,1986
1,142,1987
1,142,1988
1,143,1989
1,143,1990
1,143,1991
1,143,1992
1,143,1993
1,143,1994
1,143,1995
1,143,1996
1,144,1997
1,144,1998
1,144,1999
1,144,2000
1,144,2001
1,144,2002
1,144,2003
1,144,2004
1,145,2005
1,145,2006
1,145,2007
1,145,2008
1,145,2009
1,145,2010
1,145,2011
1,145,2012
1,145,2013
1,145,2014
1,145,2015
1,145,2016
1,145,2017
1,145,2018
1,145,2019
1,146,2020
1,146,2021
1,146,2022
1,146,2023
1,146,2024
1,146,2025
1,146,2026
1,146,2027
1,146,2028
1,146,2029
1,146,2030
1,146,2031
1,146,2032
1,146,2033
1,146,2034
1,146,2035
1,146,2036
1,147,2037
1,147,2038
1,147,2039
1,147,2040
1,147,2041
1,147,2042
1,147,2043
1,147,2044
1,148,2045
1,148,2046
1,148,2047
1,148,2048
1,148,2049
1,148,2050
1,148,2051
1,148,2052
1,148,2053
1,149,2054
1,149,2055
1,149,2056
1,149,2057
1,149,2058
1,149,2059
1,149,2060
1,149,2061
1,150,2062
1,150,2063
1,150,2064
1,150,2065
1,150,2066
1,150,2067
1,150,2068
1,150,2069
1,150,2070
1,150,2071
1,150,2072
1,150,2073
1,150,2074
1,150,2075
1,150,2076
1,151,2077
1,151,2078
1,151,2079
1,151,2080
1,151,2081
1,151,2082
1,151,2083
1,151,2084
1,151,2085
1,151,2086
1,151,2087
1,152,2088
1,152,2089
1,152,2090
1,152,2091
1,152,2092
1,152,2093
1,152,2094
1,152,2095
1,153,2096
1,153,2097
1,153,2098
1,153,2099
1,153,2100
1,153,2101
1,153,2102
1,153,2103
1,153,2104
1,153,2105
1,154,2106
1,154,2107
1,154,2108
1,154,2109
1,154,2110
1,154,2111
1,154,2112
1,154,2113
1,154,2114
1,154,2115
1,154,2116
1,154,2117
1,154,2118
1,154,2119
1,154,2120
1,155,2121
1,155,2122
1,155,2123
1,155,2124
1,155,2125
1,155,2126
1,155,2127
1,155,2128
1,155,2129
1,155,2130
1,155,2131
1,156,2132
1,156,2133
1,156,2134
1,156,2135
1,156,2136
1,156,2137
1,156,2138
1,156,2139
