class,graph_id,node_id
1,19,1297
1,19,1298
1,19,1299
1,19,1300
1,19,1301
1,19,1302
1,19,1303
1,20,1304
1,20,1305
1,20,1306
1,20,1307
1,20,1308
1,20,1309
1,20,1310
1,20,1311
1,20,1312
1,20,1313
1,20,1314
1,20,1315
1,20,1316
1,20,1317
1,20,1318
1,20,1319
1,20,1320
1,20,1321
1,20,1322
1,20,1323
1,20,1324
1,20,1325
1,20,1326
1,20,1327
1,20,1328
1,20,1329
1,20,1330
1,21,1331
1,21,1332
1,21,1333
1,21,1334
1,21,1335
1,21,1336
1,21,1337
1,21,1338
1,21,1339
1,21,1340
1,21,1341
1,21,1342
1,21,1343
1,21,1344
1,21,1345
1,21,1346
1,21,1347
1,21,1348
1,21,1349
1,21,1350
1,21,1351
1,21,1352
1,21,1353
1,21,1354
1,21,1355
1,21,1356
1,21,1357
1,21,1358
1,21,1359
1,21,1360
1,21,1361
1,21,1362
1,21,1363
1,21,1364
1,21,1365
1,21,1366
1,21,1367
1,21,1368
1,21,1369
1,21,1370
1,21,1371
1,21,1372
1,21,1373
1,21,1374
1,21,1375
1,21,1376
1,21,1377
1,21,1378
1,21,1379
1,21,1380
1,21,1381
1,21,1382
1,21,1383
1,21,1384
1,21,1385
1,21,1386
1,21,1387
1,21,1388
1,21,1389
1,21,1390
1,21,1391
1,21,1392
1,21,1393
1,21,1394
1,21,1395
1,21,1396
1,21,1397
1,21,1398
1,21,1399
1,21,1400
1,21,1401
1,21,1402
1,21,1403
1,21,1404
1,21,1405
1,21,1406
1,21,1407
1,21,1408
1,21,1409
1,21,1410
1,21,1411
1,21,1412
1,21,1413
1,21,1414
1,21,1415
1,21,1416
1,21,1417
1,21,1418
1,21,1419
1,21,1420
1,21,1421
1,21,1422
1,21,1423
1,21,1424
1,21,1425
1,21,1426
1,21,1427
1,21,1428
1,21,1429
1,21,1430
1,21,1431
1,21,1432
1,21,1433
1,21,1434
1,21,1435
1,21,1436
1,21,1437
1,21,1438
1,21,1439
1,21,1440
1,21,1441
1,21,1442
1,21,1443
1,21,1444
1,21,1445
1,21,1446
1,21,1447
1,21,1448
1,21,1449
1,21,1450
1,21,1451
1,21,1452
1,21,1453
1,21,1454
1,21,1455
1,21,1456
1,21,1457
1,21,1458
1,21,1459
1,21,1460
1,21,1461
1,21,1462
1,21,1463
1,21,1464
1,21,1465
1,21,1466
1,21,1467
1,21,1468
1,21,1469
1,21,1470
1,21,1471
1,21,1472
1,21,1473
1,21,1474
1,21,1475
1,21,1476
1,21,1477
1,21,1478
1,21,1479
1,21,1480
1,21,1481
1,21,1482
1,21,1483
1,21,1484
1,21,1485
1,21,1486
1,21,1487
1,21,1488
1,21,1489
1,21,1490
1,21,1491
1,21,1492
1,21,1493
1,21,1494
1,21,1495
1,21,1496
1,21,1497
1,21,1498
1,21,1499
1,21,1500
1,21,1501
1,21,1502
1,21,1503
1,21,1504
1,21,1505
1,21,1506
1,21,1507
1,21,1508
1,21,1509
1,21,1510
1,21,1511
1,21,1512
1,21,1513
1,21,1514
1,21,1515
1,21,1516
1,21,1517
1,21,1518
1,21,1519
1,21,1520
1,21,1521
1,21,1522
1,21,1523
1,21,1524
1,21,1525
1,21,1526
1,21,1527
1,21,1528
1,21,1529
1,21,1530
1,21,1531
1,21,1532
1,21,1533
1,21,1534
1,21,1535
1,21,1536
1,21,1537
1,21,1538
1,21,1539
1,21,1540
1,21,1541
1,21,1542
1,21,1543
1,21,1544
1,21,1545
1,21,1546
1,21,1547
1,21,1548
1,21,1549
1,21,1550
1,21,1551
1,21,1552
1,21,1553
1,21,1554
1,21,1555
1,21,1556
1,21,1557
1,21,1558
1,21,1559
1,21,1560
1,21,1561
1,21,1562
1,21,1563
1,21,1564
1,21,1565
1,21,1566
1,21,1567
1,21,1568
1,21,1569
1,21,1570
1,21,1571
1,21,1572
1,21,1573
1,21,1574
1,21,1575
1,21,1576
1,21,1577
1,21,1578
1,21,1579
1,21,1580
1,21,1581
1,21,1582
1,21,1583
1,21,1584
1,21,1585
1,21,1586
1,21,1587
1,21,1588
1,21,1589
1,21,1590
1,21,1591
1,21,1592
1,21,1593
1,21,1594
1,21,1595
1,21,1596
1,21,1597
1,21,1598
1,21,1599
1,21,1600
1,21,1601
1,21,1602
1,21,1603
1,21,1604
1,21,1605
1,21,1606
1,21,1607
1,21,1608
1,21,1609
1,21,1610
1,21,1611
1,21,1612
1,21,1613
1,21,1614
1,21,1615
1,21,1616
1,21,1617
1,21,1618
1,21,1619
1,21,1620
1,21,1621
1,21,1622
1,21,1623
1,21,1624
1,21,1625
1,21,1626
1,21,1627
1,21,1628
1,21,1629
1,21,1630
1,21,1631
1,21,1632
1,21,1633
1,21,1634
1,21,1635
1,21,1636
1,21,1637
1,21,1638
1,21,1639
1,21,1640
1,21,1641
1,21,1642
1,21,1643
1,21,1644
1,21,1645
1,21,1646
1,21,1647
1,21,1648
1,21,1649
1,21,1650
1,21,1651
1,21,1652
1,21,1653
1,21,1654
1,21,1655
1,21,1656
1,21,1657
1,21,1658
1,21,1659
1,21,1660
1,21,1661
1,21,1662
1,21,1663
1,21,1664
1,21,1665
1,21,1666
1,21,1667
1,21,1668
1,21,1669
1,21,1670
1,21,1671
1,21,1672
1,21,1673
1,21,1674
1,21,1675
1,21,1676
1,21,1677
1,21,1678
1,21,1679
1,21,1680
1,21,1681
1,21,1682
1,21,1683
1,21,1684
1,21,1685
1,21,1686
1,21,1687
1,21,1688
1,21,1689
1,21,1690
1,21,1691
1,21,1692
1,21,1693
1,21,1694
1,21,1695
1,21,1696
1,21,1697
1,21,1698
1,21,1699
1,21,1700
1,21,1701
1,21,1702
1,21,1703
1,21,1704
1,21,1705
1,21,1706
1,21,1707
1,21,1708
1,21,1709
1,21,1710
1,21,1711
1,21,1712
1,21,1713
1,21,1714
1,21,1715
1,21,1716
1,21,1717
1,21,1718
1,21,1719
1,21,1720
1,21,1721
1,21,1722
1,21,1723
1,21,1724
1,21,1725
1,21,1726
1,21,1727
1,21,1728
1,21,1729
1,21,1730
1,21,1731
1,21,1732
1,21,1733
1,21,1734
1,21,1735
1,21,1736
1,21,1737
1,21,1738
1,21,1739
1,21,1740
1,21,1741
1,21,1742
1,21,1743
1,21,1744
1,21,1745
1,21,1746
1,21,1747
1,21,1748
1,21,1749
1,21,1750
1,21,1751
1,21,1752
1,21,1753
1,21,1754
1,21,1755
1,21,1756
1,21,1757
1,21,1758
1,21,1759
1,21,1760
1,21,1761
1,21,1762
1,21,1763
1,21,1764
1,21,1765
1,21,1766
1,21,1767
1,21,1768
1,21,1769
1,21,1770
1,21,1771
1,21,1772
1,21,1773
1,21,1774
1,21,1775
1,21,1776
1,21,1777
1,21,1778
1,21,1779
1,21,1780
1,21,1781
1,21,1782
1,21,1783
1,21,1784
1,21,1785
1,21,1786
1,21,1787
1,21,1788
1,21,1789
1,21,1790
1,21,1791
1,21,1792
1,21,1793
1,21,1794
1,21,1795
1,21,1796
1,21,1797
1,21,1798
1,21,1799
1,21,1800
1,21,1801
1,21,1802
1,21,1803
1,21,1804
1,21,1805
1,21,1806
1,21,1807
1,21,1808
1,21,1809
1,21,1810
1,21,1811
1,22,1812
1,22,1813
1,22,1814
1,22,1815
1,22,1816
1,22,1817
1,22,1818
1,22,1819
1,22,1820
1,22,1821
1,22,1822
1,22,1823
1,22,1824
1,22,1825
1,22,1826
1,22,1827
1,22,1828
1,22,1829
1,22,1830
1,22,1831
1,22,1832
1,22,1833
1,22,1834
1,22,1835
1,22,1836
1,22,1837
1,22,1838
1,22,1839
1,22,1840
1,22,1841
1,22,1842
1,22,1843
1,22,1844
1,22,1845
1,22,1846
1,22,1847
1,22,1848
1,22,1849
1,22,1850
1,22,1851
1,22,1852
1,22,1853
1,22,1854
1,22,1855
1,22,1856
1,22,1857
1,22,1858
1,22,1859
1,22,1860
1,22,1861
1,22,1862
1,22,1863
1,22,1864
1,22,1865
1,23,1866
1,23,1867
1,23,1868
1,23,1869
1,23,1870
1,23,1871
1,23,1872
1,23,1873
1,23,1874
1,23,1875
1,23,1876
1,23,1877
1,23,1878
1,23,1879
1,23,1880
1,23,1881
1,23,1882
1,23,1883
1,23,1884
1,23,1885
1,23,1886
1,23,1887
1,23,1888
1,23,1889
1,23,1890
1,23,1891
1,23,1892
1,23,1893
1,23,1894
1,23,1895
1,23,1896
1,23,1897
1,23,1898
1,23,1899
1,23,1900
1,23,1901
1,23,1902
1,23,1903
1,23,1904
1,23,1905
1,23,1906
1,23,1907
1,23,1908
1,23,1909
1,23,1910
1,23,1911
1,23,1912
1,23,1913
1,23,1914
1,23,1915
1,23,1916
1,23,1917
1,23,1918
1,23,1919
1,23,1920
1,23,1921
1,23,1922
1,23,1923
1,23,1924
1,23,1925
1,23,1926
1,23,1927
1,23,1928
1,23,1929
1,23,1930
1,23,1931
1,23,1932
1,24,1933
1,24,1934
1,24,1935
1,24,1936
1,24,1937
1,24,1938
1,24,1939
1,24,1940
1,24,1941
1,24,1942
1,24,1943
1,24,1944
1,25,1945
1,25,1946
1,25,1947
1,25,1948
1,25,1949
1,25,1950
1,25,1951
1,25,1952
1,25,1953
1,25,1954
1,25,1955
1,25,1956
1,25,1957
1,25,1958
1,25,1959
1,25,1960
1,25,1961
1,25,1962
1,25,1963
1,25,1964
1,25,1965
1,25,1966
1,25,1967
1,25,1968
1,25,1969
1,25,1970
1,25,1971
1,25,1972
1,25,1973
1,25,1974
1,25,1975
1,25,1976
1,25,1977
1,25,1978
1,25,1979
1,25,1980
1,26,1981
1,26,1982
1,26,1983
1,26,1984
1,26,1985
1,26,1986
1,26,1987
1,26,1988
1,26,1989
1,26,1990
1,26,1991
1,26,1992
1,26,1993
1,26,1994
1,26,1995
1,26,1996
1,26,1997
1,26,1998
1,26,1999
1,26,2000
1,26,2001
1,26,2002
1,26,2003
1,26,2004
1,26,2005
1,26,2006
1,26,2007
1,26,2008
1,26,2009
1,26,2010
1,26,2011
1,26,2012
1,26,2013
1,26,2014
1,26,2015
1,26,2016
1,26,2017
1,26,2018
1,26,2019
1,26,2020
1,26,2021
1,26,2022
1,26,2023
1,26,2024
1,26,2025
1,26,2026
1,26,2027
1,26,2028
1,26,2029
1,26,2030
1,26,2031
1,26,2032
1,26,2033
1,26,2034
1,26,2035
1,26,2036
1,26,2037
1,26,2038
1,26,2039
1,26,2040
1,26,2041
1,26,2042
1,26,2043
1,26,2044
1,26,2045
1,26,2046
1,26,2047
1,26,2048
1,26,2049
1,26,2050
1,26,2051
1,26,2052
1,26,2053
1,26,2054
1,26,2055
1,26,2056
1,26,2057
1,26,2058
1,26,2059
1,26,2060
1,26,2061
1,26,2062
1,26,2063
1,26,2064
1,26,2065
1,26,2066
1,26,2067
1,26,2068
1,26,2069
1,26,2070
1,26,2071
1,26,2072
1,26,2073
1,26,2074
1,26,2075
1,26,2076
1,26,2077
1,26,2078
1,26,2079
1,26,2080
1,26,2081
1,26,2082
1,26,2083
1,26,2084
1,26,2085
1,26,2086
1,26,2087
1,26,2088
1,26,2089
1,26,2090
1,26,2091
1,26,2092
1,26,2093
1,26,2094
1,26,2095
1,26,2096
1,26,2097
1,26,2098
1,26,2099
1,26,2100
1,26,2101
1,26,2102
1,26,2103
1,26,2104
1,26,2105
1,26,2106
1,27,2107
1,27,2108
1,27,2109
1,27,2110
1,27,2111
1,27,2112
1,27,2113
1,27,2114
1,27,2115
1,27,2116
1,27,2117
1,27,2118
1,27,2119
1,27,2120
1,27,2121
1,27,2122
1,27,2123
1,27,2124
1,27,2125
1,27,2126
1,27,2127
1,27,2128
1,27,2129
1,27,2130
1,27,2131
1,27,2132
1,27,2133
1,27,2134
1,27,2135
1,27,2136
1,27,2137
1,27,2138
1,27,2139
